Simulation Iteration Time Var1 Var2 Var3 Var4
1.00000 23741.0 30.0106 22235.0 -57.0000 -247.000 58.0000
2.00000 23741.0 30.1936 22209.0 -25.0000 -260.000 104.000
1.00000 23751.0 30.0305 22245.0 -57.0000 -247.000 58.0000
2.00000 23751.0 30.2058 22219.0 -25.0000 -260.000 104.000
1.00000 23761.0 30.0410 22253.0 -56.0000 -247.000 58.0000
2.00000 23761.0 30.2183 22226.0 -24.0000 -260.000 103.000
1.00000 23771.0 30.0483 22263.0 -56.0000 -247.000 58.0000
2.00000 23771.0 30.2267 22235.0 -25.0000 -260.000 103.000
1.00000 23781.0 30.0579 22273.0 -56.0000 -247.000 58.0000
2.00000 23781.0 30.2419 22245.0 -25.0000 -260.000 103.000
1.00000 23791.0 30.0733 22283.0 -56.0000 -247.000 58.0000
2.00000 23791.0 30.2509 22255.0 -25.0000 -260.000 103.000
1.00000 23801.0 30.0879 22293.0 -56.0000 -247.000 58.0000
2.00000 23801.0 30.2555 22264.0 -26.0000 -260.000 103.000
1.00000 23811.0 30.1018 22301.0 -57.0000 -248.000 58.0000
2.00000 23811.0 30.2635 22274.0 -26.0000 -260.000 103.000
1.00000 23821.0 30.1108 22309.0 -57.0000 -248.000 58.0000
2.00000 23821.0 30.2755 22283.0 -26.0000 -261.000 103.000
1.00000 23831.0 30.1230 22317.0 -57.0000 -248.000 58.0000
2.00000 23831.0 30.2882 22291.0 -26.0000 -261.000 103.000
1.00000 23841.0 30.1319 22327.0 -57.0000 -248.000 58.0000
2.00000 23841.0 30.2962 22300.0 -26.0000 -261.000 102.000
1.00000 23851.0 30.1454 22336.0 -58.0000 -248.000 58.0000
2.00000 23851.0 30.3096 22309.0 -27.0000 -261.000 102.000
1.00000 23861.0 30.1600 22346.0 -58.0000 -248.000 58.0000
2.00000 23861.0 30.3234 22318.0 -28.0000 -261.000 102.000
1.00000 23871.0 30.1749 22353.0 -57.0000 -249.000 58.0000
2.00000 23871.0 30.3331 22328.0 -28.0000 -261.000 102.000
1.00000 23881.0 30.1848 22363.0 -57.0000 -249.000 58.0000
2.00000 23881.0 30.3453 22338.0 -28.0000 -261.000 102.000
1.00000 23891.0 30.1938 22372.0 -57.0000 -250.000 58.0000
2.00000 23891.0 30.3564 22348.0 -28.0000 -261.000 102.000
1.00000 23901.0 30.2041 22382.0 -57.0000 -250.000 58.0000
2.00000 23901.0 30.3649 22358.0 -28.0000 -261.000 102.000
1.00000 23911.0 30.2184 22391.0 -57.0000 -251.000 58.0000
2.00000 23911.0 30.3779 22366.0 -28.0000 -261.000 102.000
1.00000 23921.0 30.2303 22399.0 -57.0000 -251.000 58.0000
2.00000 23921.0 30.3899 22376.0 -28.0000 -261.000 102.000
1.00000 23931.0 30.2483 22409.0 -57.0000 -251.000 58.0000
2.00000 23931.0 30.4014 22386.0 -28.0000 -261.000 102.000
1.00000 23941.0 30.2670 22418.0 -57.0000 -251.000 57.0000
2.00000 23941.0 30.4071 22396.0 -28.0000 -261.000 102.000
1.00000 23951.0 30.2758 22428.0 -57.0000 -251.000 57.0000
2.00000 23951.0 30.4189 22406.0 -28.0000 -261.000 102.000
1.00000 23961.0 30.2874 22435.0 -58.0000 -251.000 57.0000
2.00000 23961.0 30.4277 22414.0 -28.0000 -261.000 102.000
1.00000 23971.0 30.2939 22443.0 -58.0000 -253.000 57.0000
2.00000 23971.0 30.4404 22424.0 -28.0000 -261.000 102.000
1.00000 23981.0 30.3080 22453.0 -58.0000 -253.000 57.0000
2.00000 23981.0 30.4516 22434.0 -28.0000 -261.000 102.000
1.00000 23991.0 30.3173 22463.0 -58.0000 -253.000 57.0000
2.00000 23991.0 30.4627 22444.0 -28.0000 -261.000 102.000
1.00000 24001.0 30.3277 22473.0 -58.0000 -253.000 57.0000
2.00000 24001.0 30.4871 22454.0 -28.0000 -261.000 102.000
1.00000 24011.0 30.3366 22482.0 -58.0000 -253.000 56.0000
2.00000 24011.0 30.4991 22463.0 -28.0000 -262.000 102.000
1.00000 24021.0 30.3557 22492.0 -58.0000 -253.000 56.0000
2.00000 24021.0 30.5107 22473.0 -28.0000 -262.000 102.000
1.00000 24031.0 30.3716 22502.0 -58.0000 -253.000 56.0000
2.00000 24031.0 30.5238 22483.0 -28.0000 -262.000 102.000
1.00000 24041.0 30.3822 22510.0 -58.0000 -253.000 56.0000
2.00000 24041.0 30.5404 22493.0 -28.0000 -262.000 102.000
1.00000 24051.0 30.3998 22520.0 -58.0000 -253.000 56.0000
2.00000 24051.0 30.5542 22499.0 -26.0000 -262.000 102.000
1.00000 24061.0 30.4172 22530.0 -58.0000 -253.000 56.0000
2.00000 24061.0 30.5646 22508.0 -26.0000 -263.000 103.000
1.00000 24071.0 30.4256 22539.0 -58.0000 -254.000 57.0000
2.00000 24071.0 30.5862 22518.0 -26.0000 -263.000 103.000
1.00000 24081.0 30.4377 22549.0 -58.0000 -254.000 57.0000
2.00000 24081.0 30.5946 22528.0 -26.0000 -263.000 103.000
1.00000 24091.0 30.4487 22558.0 -58.0000 -255.000 57.0000
2.00000 24091.0 30.6025 22536.0 -25.0000 -263.000 103.000
1.00000 24101.0 30.4594 22567.0 -58.0000 -255.000 56.0000
2.00000 24101.0 30.6146 22546.0 -25.0000 -263.000 103.000
1.00000 24111.0 30.4685 22576.0 -59.0000 -255.000 56.0000
2.00000 24111.0 30.6299 22556.0 -25.0000 -263.000 103.000
1.00000 24121.0 30.4789 22584.0 -58.0000 -255.000 56.0000
2.00000 24121.0 30.6467 22565.0 -26.0000 -263.000 103.000
1.00000 24131.0 30.4919 22594.0 -58.0000 -255.000 56.0000
2.00000 24131.0 30.6624 22575.0 -26.0000 -263.000 103.000
1.00000 24141.0 30.5086 22604.0 -58.0000 -255.000 56.0000
2.00000 24141.0 30.6746 22585.0 -26.0000 -263.000 103.000
1.00000 24151.0 30.5270 22612.0 -59.0000 -256.000 56.0000
2.00000 24151.0 30.6859 22594.0 -26.0000 -264.000 103.000
1.00000 24161.0 30.5396 22622.0 -59.0000 -256.000 56.0000
2.00000 24161.0 30.6958 22604.0 -26.0000 -264.000 103.000
1.00000 24171.0 30.5535 22632.0 -59.0000 -256.000 56.0000
2.00000 24171.0 30.7122 22614.0 -26.0000 -264.000 103.000
1.00000 24181.0 30.5671 22642.0 -59.0000 -256.000 56.0000
2.00000 24181.0 30.7223 22621.0 -26.0000 -264.000 103.000
1.00000 24191.0 30.5761 22652.0 -59.0000 -256.000 56.0000
2.00000 24191.0 30.7291 22629.0 -26.0000 -264.000 103.000
1.00000 24201.0 30.5853 22662.0 -59.0000 -256.000 56.0000
2.00000 24201.0 30.7382 22634.0 -26.0000 -264.000 103.000
1.00000 24211.0 30.5936 22672.0 -59.0000 -256.000 56.0000
2.00000 24211.0 30.7548 22643.0 -27.0000 -264.000 103.000
1.00000 24221.0 30.6068 22680.0 -59.0000 -256.000 56.0000
2.00000 24221.0 30.7639 22653.0 -27.0000 -264.000 103.000
1.00000 24231.0 30.6167 22690.0 -59.0000 -256.000 56.0000
2.00000 24231.0 30.7736 22663.0 -27.0000 -264.000 103.000
1.00000 24241.0 30.6262 22700.0 -59.0000 -256.000 56.0000
2.00000 24241.0 30.7885 22671.0 -27.0000 -264.000 103.000
1.00000 24251.0 30.6349 22710.0 -59.0000 -256.000 56.0000
2.00000 24251.0 30.8053 22678.0 -26.0000 -264.000 102.000
1.00000 24261.0 30.6515 22717.0 -59.0000 -257.000 56.0000
2.00000 24261.0 30.8180 22687.0 -27.0000 -264.000 102.000
1.00000 24271.0 30.6654 22726.0 -60.0000 -257.000 56.0000
2.00000 24271.0 30.8341 22694.0 -26.0000 -265.000 102.000
1.00000 24281.0 30.6830 22736.0 -60.0000 -257.000 56.0000
2.00000 24281.0 30.8531 22704.0 -26.0000 -265.000 102.000
1.00000 24291.0 30.6960 22745.0 -60.0000 -258.000 57.0000
2.00000 24291.0 30.8651 22714.0 -26.0000 -265.000 102.000
1.00000 24301.0 30.7059 22754.0 -60.0000 -258.000 56.0000
2.00000 24301.0 30.8695 22724.0 -26.0000 -265.000 102.000
1.00000 24311.0 30.7194 22764.0 -60.0000 -258.000 56.0000
2.00000 24311.0 30.8781 22734.0 -26.0000 -265.000 102.000
1.00000 24321.0 30.7314 22774.0 -60.0000 -258.000 56.0000
2.00000 24321.0 30.8952 22744.0 -26.0000 -265.000 102.000
1.00000 24331.0 30.7424 22784.0 -60.0000 -258.000 56.0000
2.00000 24331.0 30.9078 22754.0 -26.0000 -265.000 102.000
1.00000 24341.0 30.7620 22793.0 -60.0000 -259.000 56.0000
2.00000 24341.0 30.9148 22764.0 -26.0000 -265.000 102.000
1.00000 24351.0 30.7774 22803.0 -60.0000 -259.000 56.0000
2.00000 24351.0 30.9284 22774.0 -26.0000 -265.000 102.000
1.00000 24361.0 30.7894 22810.0 -60.0000 -260.000 56.0000
2.00000 24361.0 30.9358 22782.0 -27.0000 -266.000 102.000
1.00000 24371.0 30.8077 22820.0 -60.0000 -260.000 56.0000
2.00000 24371.0 30.9542 22789.0 -26.0000 -267.000 102.000
1.00000 24381.0 30.8211 22830.0 -60.0000 -260.000 56.0000
2.00000 24381.0 30.9703 22798.0 -26.0000 -267.000 101.000
1.00000 24391.0 30.8371 22839.0 -60.0000 -261.000 56.0000
2.00000 24391.0 30.9793 22808.0 -26.0000 -267.000 101.000
1.00000 24401.0 30.8433 22849.0 -60.0000 -261.000 56.0000
2.00000 24401.0 30.9920 22818.0 -26.0000 -267.000 101.000
1.00000 24411.0 30.8682 22858.0 -60.0000 -262.000 56.0000
2.00000 24411.0 31.0042 22828.0 -26.0000 -267.000 101.000
1.00000 24421.0 30.8770 22868.0 -60.0000 -262.000 56.0000
2.00000 24421.0 31.0118 22838.0 -26.0000 -267.000 101.000
1.00000 24431.0 30.8928 22878.0 -60.0000 -262.000 56.0000
2.00000 24431.0 31.0221 22848.0 -26.0000 -267.000 101.000
1.00000 24441.0 30.9108 22888.0 -60.0000 -262.000 56.0000
2.00000 24441.0 31.0384 22858.0 -26.0000 -267.000 101.000
1.00000 24451.0 30.9192 22898.0 -60.0000 -262.000 56.0000
2.00000 24451.0 31.0481 22867.0 -27.0000 -267.000 101.000
1.00000 24461.0 30.9285 22908.0 -60.0000 -262.000 56.0000
2.00000 24461.0 31.0663 22877.0 -27.0000 -267.000 101.000
1.00000 24471.0 30.9434 22918.0 -60.0000 -262.000 56.0000
2.00000 24471.0 31.0826 22887.0 -27.0000 -267.000 101.000
1.00000 24481.0 30.9525 22926.0 -60.0000 -262.000 56.0000
2.00000 24481.0 31.0999 22895.0 -27.0000 -267.000 101.000
1.00000 24491.0 30.9651 22935.0 -60.0000 -263.000 56.0000
2.00000 24491.0 31.1167 22905.0 -27.0000 -267.000 101.000
1.00000 24501.0 30.9800 22943.0 -59.0000 -263.000 56.0000
2.00000 24501.0 31.1253 22913.0 -27.0000 -267.000 101.000
1.00000 24511.0 30.9972 22953.0 -59.0000 -263.000 56.0000
2.00000 24511.0 31.1416 22923.0 -27.0000 -267.000 101.000
1.00000 24521.0 31.0155 22963.0 -59.0000 -263.000 56.0000
2.00000 24521.0 31.1531 22933.0 -27.0000 -267.000 101.000
1.00000 24531.0 31.0324 22973.0 -59.0000 -263.000 56.0000
2.00000 24531.0 31.1618 22943.0 -27.0000 -267.000 101.000
1.00000 24541.0 31.0404 22983.0 -59.0000 -263.000 56.0000
2.00000 24541.0 31.1718 22953.0 -27.0000 -267.000 101.000
1.00000 24551.0 31.0606 22993.0 -59.0000 -263.000 56.0000
2.00000 24551.0 31.1876 22960.0 -27.0000 -268.000 101.000
1.00000 24561.0 31.0812 23003.0 -59.0000 -263.000 56.0000
2.00000 24561.0 31.2049 22969.0 -27.0000 -269.000 101.000
1.00000 24571.0 31.1008 23013.0 -59.0000 -263.000 56.0000
2.00000 24571.0 31.2157 22976.0 -27.0000 -270.000 101.000
1.00000 24581.0 31.1117 23023.0 -59.0000 -263.000 56.0000
2.00000 24581.0 31.2344 22986.0 -27.0000 -270.000 101.000
1.00000 24591.0 31.1248 23033.0 -59.0000 -263.000 56.0000
2.00000 24591.0 31.2458 22996.0 -27.0000 -270.000 101.000
1.00000 24601.0 31.1323 23043.0 -59.0000 -263.000 56.0000
2.00000 24601.0 31.2494 23006.0 -27.0000 -270.000 101.000
1.00000 24611.0 31.1439 23049.0 -58.0000 -263.000 56.0000
2.00000 24611.0 31.2620 23016.0 -27.0000 -270.000 101.000
1.00000 24621.0 31.1592 23058.0 -58.0000 -264.000 56.0000
2.00000 24621.0 31.2710 23026.0 -27.0000 -270.000 101.000
1.00000 24631.0 31.1685 23068.0 -58.0000 -264.000 56.0000
2.00000 24631.0 31.2847 23036.0 -27.0000 -270.000 101.000
1.00000 24641.0 31.1843 23076.0 -59.0000 -264.000 55.0000
2.00000 24641.0 31.2982 23046.0 -27.0000 -270.000 101.000
1.00000 24651.0 31.1991 23082.0 -58.0000 -266.000 56.0000
2.00000 24651.0 31.3096 23054.0 -26.0000 -270.000 101.000
1.00000 24661.0 31.2150 23092.0 -58.0000 -266.000 56.0000
2.00000 24661.0 31.3242 23064.0 -26.0000 -270.000 101.000
1.00000 24671.0 31.2237 23102.0 -58.0000 -266.000 56.0000
2.00000 24671.0 31.3404 23074.0 -26.0000 -270.000 101.000
1.00000 24681.0 31.2334 23110.0 -58.0000 -266.000 56.0000
2.00000 24681.0 31.3558 23084.0 -26.0000 -270.000 101.000
1.00000 24691.0 31.2544 23120.0 -58.0000 -266.000 56.0000
2.00000 24691.0 31.3715 23092.0 -26.0000 -270.000 101.000
1.00000 24701.0 31.2688 23128.0 -58.0000 -266.000 56.0000
2.00000 24701.0 31.3807 23101.0 -27.0000 -270.000 101.000
1.00000 24711.0 31.2837 23135.0 -59.0000 -266.000 56.0000
2.00000 24711.0 31.3984 23111.0 -27.0000 -270.000 101.000
1.00000 24721.0 31.2891 23140.0 -59.0000 -267.000 56.0000
2.00000 24721.0 31.4135 23121.0 -27.0000 -270.000 101.000
1.00000 24731.0 31.3052 23149.0 -60.0000 -267.000 56.0000
2.00000 24731.0 31.4296 23131.0 -27.0000 -270.000 101.000
1.00000 24741.0 31.3121 23159.0 -60.0000 -267.000 56.0000
2.00000 24741.0 31.4394 23141.0 -27.0000 -270.000 101.000
1.00000 24751.0 31.3200 23169.0 -60.0000 -267.000 56.0000
2.00000 24751.0 31.4489 23151.0 -27.0000 -270.000 101.000
1.00000 24761.0 31.3365 23178.0 -61.0000 -267.000 56.0000
2.00000 24761.0 31.4639 23159.0 -27.0000 -270.000 101.000
1.00000 24771.0 31.3548 23186.0 -60.0000 -267.000 56.0000
2.00000 24771.0 31.4758 23168.0 -28.0000 -270.000 101.000
1.00000 24781.0 31.3710 23196.0 -60.0000 -267.000 56.0000
2.00000 24781.0 31.4880 23176.0 -28.0000 -270.000 101.000
1.00000 24791.0 31.3909 23205.0 -60.0000 -268.000 56.0000
2.00000 24791.0 31.5059 23186.0 -28.0000 -270.000 101.000
1.00000 24801.0 31.4016 23212.0 -60.0000 -269.000 56.0000
2.00000 24801.0 31.5259 23195.0 -28.0000 -271.000 101.000
1.00000 24811.0 31.4124 23222.0 -60.0000 -269.000 56.0000
2.00000 24811.0 31.5365 23205.0 -28.0000 -271.000 101.000
1.00000 24821.0 31.4289 23230.0 -61.0000 -269.000 55.0000
2.00000 24821.0 31.5477 23215.0 -28.0000 -271.000 101.000
1.00000 24831.0 31.4367 23238.0 -61.0000 -269.000 55.0000
2.00000 24831.0 31.5578 23222.0 -27.0000 -272.000 101.000
1.00000 24841.0 31.4587 23248.0 -61.0000 -269.000 55.0000
2.00000 24841.0 31.5670 23232.0 -27.0000 -272.000 101.000
1.00000 24851.0 31.4786 23258.0 -61.0000 -269.000 55.0000
2.00000 24851.0 31.5863 23242.0 -27.0000 -272.000 101.000
1.00000 24861.0 31.4891 23266.0 -61.0000 -269.000 55.0000
2.00000 24861.0 31.5931 23250.0 -26.0000 -272.000 101.000
1.00000 24871.0 31.4979 23275.0 -62.0000 -269.000 55.0000
2.00000 24871.0 31.6191 23259.0 -27.0000 -272.000 101.000
1.00000 24881.0 31.5155 23283.0 -62.0000 -269.000 55.0000
2.00000 24881.0 31.6295 23269.0 -27.0000 -272.000 101.000
1.00000 24891.0 31.5304 23293.0 -62.0000 -269.000 55.0000
2.00000 24891.0 31.6372 23279.0 -27.0000 -272.000 101.000
1.00000 24901.0 31.5413 23303.0 -62.0000 -269.000 55.0000
2.00000 24901.0 31.6431 23284.0 -27.0000 -273.000 102.000
1.00000 24911.0 31.5518 23312.0 -63.0000 -269.000 55.0000
2.00000 24911.0 31.6575 23294.0 -27.0000 -273.000 102.000
1.00000 24921.0 31.5643 23319.0 -63.0000 -268.000 55.0000
2.00000 24921.0 31.6753 23303.0 -28.0000 -273.000 102.000
1.00000 24931.0 31.5739 23328.0 -63.0000 -269.000 55.0000
2.00000 24931.0 31.6870 23311.0 -28.0000 -273.000 102.000
1.00000 24941.0 31.5917 23336.0 -63.0000 -269.000 55.0000
2.00000 24941.0 31.6987 23319.0 -27.0000 -273.000 102.000
1.00000 24951.0 31.6063 23344.0 -63.0000 -269.000 55.0000
2.00000 24951.0 31.7109 23329.0 -27.0000 -273.000 102.000
1.00000 24961.0 31.6147 23354.0 -63.0000 -269.000 55.0000
2.00000 24961.0 31.7215 23338.0 -27.0000 -274.000 102.000
1.00000 24971.0 31.6320 23364.0 -63.0000 -269.000 55.0000
2.00000 24971.0 31.7297 23347.0 -27.0000 -274.000 101.000
1.00000 24981.0 31.6418 23369.0 -63.0000 -268.000 55.0000
2.00000 24981.0 31.7489 23357.0 -27.0000 -274.000 101.000
1.00000 24991.0 31.6460 23378.0 -63.0000 -268.000 54.0000
2.00000 24991.0 31.7579 23367.0 -27.0000 -274.000 101.000
1.00000 25001.0 31.6550 23387.0 -63.0000 -269.000 55.0000
2.00000 25001.0 31.7648 23377.0 -27.0000 -274.000 101.000
1.00000 25011.0 31.6734 23396.0 -63.0000 -270.000 55.0000
2.00000 25011.0 31.7757 23387.0 -27.0000 -274.000 101.000
1.00000 25021.0 31.6864 23406.0 -63.0000 -270.000 55.0000
2.00000 25021.0 31.7932 23397.0 -27.0000 -274.000 101.000
1.00000 25031.0 31.7009 23416.0 -63.0000 -270.000 55.0000
2.00000 25031.0 31.8056 23407.0 -27.0000 -274.000 101.000
1.00000 25041.0 31.7143 23426.0 -63.0000 -270.000 55.0000
2.00000 25041.0 31.8194 23417.0 -27.0000 -274.000 101.000
1.00000 25051.0 31.7218 23435.0 -63.0000 -271.000 55.0000
2.00000 25051.0 31.8301 23427.0 -27.0000 -274.000 101.000
1.00000 25061.0 31.7314 23445.0 -63.0000 -271.000 55.0000
2.00000 25061.0 31.8371 23437.0 -27.0000 -274.000 101.000
1.00000 25071.0 31.7483 23452.0 -64.0000 -273.000 55.0000
2.00000 25071.0 31.8457 23446.0 -27.0000 -275.000 101.000
1.00000 25081.0 31.7601 23462.0 -64.0000 -273.000 55.0000
2.00000 25081.0 31.8602 23452.0 -27.0000 -275.000 101.000
1.00000 25091.0 31.7702 23472.0 -64.0000 -273.000 55.0000
2.00000 25091.0 31.8677 23460.0 -27.0000 -275.000 101.000
1.00000 25101.0 31.7828 23481.0 -64.0000 -274.000 55.0000
2.00000 25101.0 31.8751 23470.0 -27.0000 -275.000 101.000
1.00000 25111.0 31.7923 23489.0 -63.0000 -274.000 55.0000
2.00000 25111.0 31.8928 23479.0 -27.0000 -276.000 101.000
1.00000 25121.0 31.7998 23499.0 -63.0000 -274.000 55.0000
2.00000 25121.0 31.9000 23487.0 -28.0000 -277.000 101.000
1.00000 25131.0 31.8164 23509.0 -63.0000 -274.000 55.0000
2.00000 25131.0 31.9088 23497.0 -28.0000 -277.000 101.000
1.00000 25141.0 31.8294 23519.0 -63.0000 -274.000 55.0000
2.00000 25141.0 31.9187 23505.0 -29.0000 -277.000 100.000
1.00000 25151.0 31.8404 23529.0 -63.0000 -274.000 55.0000
2.00000 25151.0 31.9263 23515.0 -29.0000 -277.000 100.000
1.00000 25161.0 31.8495 23539.0 -63.0000 -274.000 55.0000
2.00000 25161.0 31.9442 23523.0 -29.0000 -277.000 100.000
1.00000 25171.0 31.8666 23548.0 -63.0000 -275.000 55.0000
2.00000 25171.0 31.9555 23532.0 -30.0000 -277.000 100.000
1.00000 25181.0 31.8811 23558.0 -63.0000 -275.000 55.0000
2.00000 25181.0 31.9610 23542.0 -30.0000 -277.000 100.000
1.00000 25191.0 31.8982 23564.0 -62.0000 -275.000 55.0000
2.00000 25191.0 31.9748 23552.0 -30.0000 -277.000 100.000
1.00000 25201.0 31.9188 23574.0 -62.0000 -275.000 55.0000
2.00000 25201.0 31.9853 23561.0 -30.0000 -278.000 100.000
1.00000 25211.0 31.9331 23584.0 -62.0000 -275.000 55.0000
2.00000 25211.0 31.9990 23568.0 -29.0000 -279.000 100.000
1.00000 25221.0 31.9446 23594.0 -62.0000 -275.000 55.0000
2.00000 25221.0 32.0074 23578.0 -29.0000 -279.000 100.000
1.00000 25231.0 31.9493 23603.0 -62.0000 -276.000 55.0000
2.00000 25231.0 32.0207 23587.0 -29.0000 -280.000 101.000
1.00000 25241.0 31.9592 23612.0 -63.0000 -276.000 55.0000
2.00000 25241.0 32.0312 23597.0 -29.0000 -280.000 101.000
1.00000 25251.0 31.9696 23622.0 -63.0000 -276.000 55.0000
2.00000 25251.0 32.0440 23607.0 -29.0000 -280.000 101.000
1.00000 25261.0 31.9836 23632.0 -63.0000 -276.000 55.0000
2.00000 25261.0 32.0608 23615.0 -29.0000 -282.000 101.000
1.00000 25271.0 31.9989 23642.0 -63.0000 -276.000 55.0000
2.00000 25271.0 32.0692 23624.0 -30.0000 -281.000 101.000
1.00000 25281.0 32.0158 23652.0 -63.0000 -276.000 55.0000
2.00000 25281.0 32.0924 23634.0 -30.0000 -281.000 101.000
1.00000 25291.0 32.0288 23662.0 -63.0000 -276.000 55.0000
2.00000 25291.0 32.1103 23644.0 -30.0000 -281.000 101.000
1.00000 25301.0 32.0395 23672.0 -63.0000 -276.000 55.0000
2.00000 25301.0 32.1196 23654.0 -30.0000 -281.000 101.000
1.00000 25311.0 32.0465 23682.0 -63.0000 -276.000 55.0000
2.00000 25311.0 32.1282 23664.0 -30.0000 -281.000 101.000
1.00000 25321.0 32.0621 23692.0 -63.0000 -276.000 55.0000
2.00000 25321.0 32.1400 23671.0 -30.0000 -282.000 101.000
1.00000 25331.0 32.0696 23701.0 -64.0000 -276.000 55.0000
2.00000 25331.0 32.1533 23681.0 -30.0000 -282.000 101.000
1.00000 25341.0 32.0785 23711.0 -64.0000 -276.000 55.0000
2.00000 25341.0 32.1685 23690.0 -30.0000 -283.000 101.000
1.00000 25351.0 32.0961 23720.0 -64.0000 -277.000 56.0000
2.00000 25351.0 32.1803 23699.0 -31.0000 -283.000 101.000
1.00000 25361.0 32.1033 23729.0 -65.0000 -277.000 56.0000
2.00000 25361.0 32.1925 23708.0 -32.0000 -283.000 101.000
1.00000 25371.0 32.1158 23739.0 -65.0000 -277.000 56.0000
2.00000 25371.0 32.2034 23718.0 -32.0000 -283.000 101.000
1.00000 25381.0 32.1291 23745.0 -65.0000 -277.000 56.0000
2.00000 25381.0 32.2170 23728.0 -32.0000 -283.000 101.000
1.00000 25391.0 32.1439 23754.0 -65.0000 -278.000 56.0000
2.00000 25391.0 32.2262 23737.0 -33.0000 -283.000 101.000
1.00000 25401.0 32.1622 23764.0 -65.0000 -278.000 56.0000
2.00000 25401.0 32.2429 23747.0 -33.0000 -283.000 101.000
1.00000 25411.0 32.1776 23774.0 -65.0000 -278.000 56.0000
2.00000 25411.0 32.2560 23756.0 -34.0000 -283.000 101.000
1.00000 25421.0 32.1877 23782.0 -65.0000 -278.000 56.0000
2.00000 25421.0 32.2635 23766.0 -34.0000 -283.000 101.000
1.00000 25431.0 32.2042 23792.0 -65.0000 -278.000 56.0000
2.00000 25431.0 32.2725 23774.0 -34.0000 -283.000 101.000
1.00000 25441.0 32.2180 23801.0 -65.0000 -279.000 57.0000
2.00000 25441.0 32.2884 23784.0 -34.0000 -283.000 101.000
1.00000 25451.0 32.2352 23807.0 -64.0000 -279.000 57.0000
2.00000 25451.0 32.2987 23792.0 -33.0000 -283.000 101.000
1.00000 25461.0 32.2480 23816.0 -64.0000 -280.000 57.0000
2.00000 25461.0 32.3119 23800.0 -33.0000 -283.000 101.000
1.00000 25471.0 32.2643 23826.0 -64.0000 -280.000 57.0000
2.00000 25471.0 32.3225 23810.0 -33.0000 -283.000 101.000
1.00000 25481.0 32.2770 23836.0 -64.0000 -280.000 57.0000
2.00000 25481.0 32.3302 23820.0 -33.0000 -283.000 101.000
1.00000 25491.0 32.2875 23846.0 -64.0000 -280.000 57.0000
2.00000 25491.0 32.3392 23830.0 -33.0000 -283.000 101.000
1.00000 25501.0 32.2941 23856.0 -64.0000 -280.000 57.0000
2.00000 25501.0 32.3523 23838.0 -33.0000 -283.000 101.000
1.00000 25511.0 32.3051 23866.0 -64.0000 -280.000 57.0000
2.00000 25511.0 32.3621 23848.0 -33.0000 -283.000 101.000
1.00000 25521.0 32.3152 23876.0 -64.0000 -280.000 57.0000
2.00000 25521.0 32.3762 23856.0 -33.0000 -283.000 101.000
1.00000 25531.0 32.3278 23886.0 -64.0000 -280.000 57.0000
2.00000 25531.0 32.3865 23865.0 -33.0000 -284.000 102.000
1.00000 25541.0 32.3476 23896.0 -64.0000 -280.000 57.0000
2.00000 25541.0 32.3971 23875.0 -33.0000 -284.000 102.000
1.00000 25551.0 32.3603 23906.0 -64.0000 -280.000 57.0000
2.00000 25551.0 32.4135 23884.0 -33.0000 -285.000 102.000
1.00000 25561.0 32.3747 23914.0 -64.0000 -280.000 57.0000
2.00000 25561.0 32.4282 23892.0 -33.0000 -285.000 102.000
1.00000 25571.0 32.3828 23924.0 -64.0000 -280.000 57.0000
2.00000 25571.0 32.4372 23902.0 -33.0000 -285.000 102.000
1.00000 25581.0 32.3935 23934.0 -64.0000 -280.000 57.0000
2.00000 25581.0 32.4513 23912.0 -33.0000 -285.000 102.000
1.00000 25591.0 32.4041 23942.0 -63.0000 -280.000 57.0000
2.00000 25591.0 32.4638 23921.0 -33.0000 -286.000 102.000
1.00000 25601.0 32.4155 23952.0 -63.0000 -280.000 57.0000
2.00000 25601.0 32.4746 23928.0 -34.0000 -286.000 102.000
1.00000 25611.0 32.4381 23962.0 -63.0000 -280.000 57.0000
2.00000 25611.0 32.4920 23937.0 -34.0000 -287.000 103.000
1.00000 25621.0 32.4514 23972.0 -63.0000 -280.000 57.0000
2.00000 25621.0 32.5106 23947.0 -34.0000 -287.000 103.000
1.00000 25631.0 32.4628 23981.0 -63.0000 -281.000 57.0000
2.00000 25631.0 32.5233 23955.0 -34.0000 -287.000 103.000
1.00000 25641.0 32.4726 23991.0 -63.0000 -281.000 57.0000
2.00000 25641.0 32.5335 23964.0 -34.0000 -288.000 104.000
1.00000 25651.0 32.4848 23997.0 -62.0000 -281.000 57.0000
